23546
442
41
1
0 1 1 37 37 3 (D 0,1,1) (S 1,1,1) (D 0,1,1)
0 1 2 1 1 3 (D 0,1,1) (S 2,2,2) (D 0,1,1)
0 1 3 24 24 3 (D 0,1,1) (S 3,3,3) (D 0,1,1)
0 1 4 24 24 3 (D 0,1,1) (S 4,4,4) (D 0,1,1)
0 1 5 1 1 3 (D 0,1,1) (S 5,5,5) (D 0,1,1)
0 1 6 1 1 3 (D 0,1,1) (S 6,6,6) (D 0,1,1)
0 1 7 44 44 3 (D 0,1,1) (S 7,7,7) (D 0,1,1)
0 1 8 24 24 3 (D 0,1,1) (S 8,8,8) (D 0,1,1)
0 1 9 1 1 3 (D 0,1,1) (S 9,9,9) (D 0,1,1)
0 1 10 29 29 3 (D 0,1,1) (S 10,10,10) (D 0,1,1)
0 1 11 1 1 3 (D 0,1,1) (S 11,11,11) (D 0,1,1)
0 1 12 17 17 3 (D 0,1,1) (S 12,12,12) (D 0,1,1)
0 1 13 17 17 3 (D 0,1,1) (S 13,13,13) (D 0,1,1)
0 1 14 24 24 3 (D 0,1,1) (S 14,14,14) (D 0,1,1)
0 1 15 1 1 3 (D 0,1,1) (S 15,15,15) (D 0,1,1)
0 1 16 1 1 3 (D 0,1,1) (S 16,16,16) (D 0,1,1)
0 1 17 17 17 3 (D 0,1,1) (S 17,17,17) (D 0,1,1)
0 1 18 1 1 3 (D 0,1,1) (S 18,18,18) (D 0,1,1)
0 1 19 1 1 3 (D 0,1,1) (S 19,19,19) (D 0,1,1)
0 1 20 24 24 3 (D 0,1,1) (S 20,20,20) (D 0,1,1)
0 1 21 1 1 3 (D 0,1,1) (S 21,21,21) (D 0,1,1)
0 1 22 35 35 3 (D 0,1,1) (S 22,22,22) (D 0,1,1)
0 1 23 17 17 3 (D 0,1,1) (S 23,23,23) (D 0,1,1)
0 1 24 1 1 3 (D 0,1,1) (S 24,24,24) (D 0,1,1)
0 1 25 22 22 3 (D 0,1,1) (S 25,25,25) (D 0,1,1)
0 1 26 1 1 3 (D 0,1,1) (S 26,26,26) (D 0,1,1)
