7073
142
0
0
0 1 1 13 13 3 (D 0,1,1) (S 1,54,54) (D 0,1,1)
0 1 2 49 49 3 (D 0,1,1) (S 2,23,23) (D 0,1,1)
0 1 3 29 29 3 (D 0,1,1) (S 3,70,70) (D 0,1,1)
0 1 4 34 34 3 (D 0,1,1) (S 4,14,14) (D 0,1,1)
0 1 5 45 45 3 (D 0,1,1) (S 5,10,10) (D 0,1,1)
0 1 6 21 21 3 (D 0,1,1) (S 6,45,45) (D 0,1,1)
0 1 7 40 40 3 (D 0,1,1) (S 7,48,48) (D 0,1,1)
0 1 8 47 47 3 (D 0,1,1) (S 8,55,55) (D 0,1,1)
0 1 9 49 49 3 (D 0,1,1) (S 9,50,50) (D 0,1,1)
0 1 10 41 41 3 (D 0,1,1) (S 10,6,6) (D 0,1,1)
0 1 11 12 12 3 (D 0,1,1) (S 11,61,61) (D 0,1,1)
0 1 12 24 24 3 (D 0,1,1) (S 12,72,72) (D 0,1,1)
0 1 13 15 15 3 (D 0,1,1) (S 13,52,52) (D 0,1,1)
0 1 14 23 23 3 (D 0,1,1) (S 14,63,63) (D 0,1,1)
0 1 15 21 21 3 (D 0,1,1) (S 15,34,34) (D 0,1,1)
0 1 16 49 49 3 (D 0,1,1) (S 16,13,13) (D 0,1,1)
0 1 17 16 16 3 (D 0,1,1) (S 17,11,11) (D 0,1,1)
0 1 18 30 30 3 (D 0,1,1) (S 18,38,38) (D 0,1,1)
0 1 19 12 12 3 (D 0,1,1) (S 19,27,27) (D 0,1,1)
0 1 20 17 17 3 (D 0,1,1) (S 20,39,39) (D 0,1,1)
0 1 21 18 18 3 (D 0,1,1) (S 21,22,22) (D 0,1,1)
0 1 22 31 31 3 (D 0,1,1) (S 22,36,36) (D 0,1,1)
0 1 23 37 37 3 (D 0,1,1) (S 23,41,41) (D 0,1,1)
0 1 24 21 21 3 (D 0,1,1) (S 24,58,58) (D 0,1,1)
0 1 25 14 14 3 (D 0,1,1) (S 25,28,28) (D 0,1,1)
0 1 26 16 16 3 (D 0,1,1) (S 26,57,57) (D 0,1,1)
0 1 27 33 33 3 (D 0,1,1) (S 27,24,24) (D 0,1,1)
0 1 28 50 50 3 (D 0,1,1) (S 28,43,43) (D 0,1,1)
0 1 29 28 28 3 (D 0,1,1) (S 29,29,29) (D 0,1,1)
