21574
82
0
0
0 1 1 150 150 3 (D 0,1,1) (S 1,2,2) (D 0,1,1)
0 1 2 377 377 3 (D 0,1,1) (S 2,3,3) (D 0,1,1)
0 1 3 289 289 3 (D 0,1,1) (S 3,4,4) (D 0,1,1)
0 1 4 298 298 3 (D 0,1,1) (S 4,5,5) (D 0,1,1)
0 1 5 271 271 3 (D 0,1,1) (S 5,6,6) (D 0,1,1)
0 1 6 170 170 3 (D 0,1,1) (S 6,7,7) (D 0,1,1)
0 1 7 190 190 3 (D 0,1,1) (S 7,8,8) (D 0,1,1)
0 1 8 82 82 3 (D 0,1,1) (S 8,9,9) (D 0,1,1)
0 1 9 212 212 3 (D 0,1,1) (S 9,10,10) (D 0,1,1)
0 1 10 410 410 3 (D 0,1,1) (S 10,11,11) (D 0,1,1)
0 1 11 132 132 3 (D 0,1,1) (S 11,12,12) (D 0,1,1)
0 1 12 235 235 3 (D 0,1,1) (S 12,14,14) (D 0,1,1)
0 1 13 315 315 3 (D 0,1,1) (S 13,15,15) (D 0,1,1)
0 1 14 306 306 3 (D 0,1,1) (S 14,16,16) (D 0,1,1)
0 1 15 443 443 3 (D 0,1,1) (S 15,17,17) (D 0,1,1)
0 1 16 469 469 3 (D 0,1,1) (S 16,18,18) (D 0,1,1)
0 1 17 80 80 3 (D 0,1,1) (S 17,19,19) (D 0,1,1)
0 1 18 298 298 3 (D 0,1,1) (S 18,20,20) (D 0,1,1)
0 1 19 51 51 3 (D 0,1,1) (S 19,21,21) (D 0,1,1)
0 1 20 488 488 3 (D 0,1,1) (S 20,22,22) (D 0,1,1)
0 1 21 411 411 3 (D 0,1,1) (S 21,23,23) (D 0,1,1)
0 1 22 74 74 3 (D 0,1,1) (S 22,24,24) (D 0,1,1)
0 1 23 133 133 3 (D 0,1,1) (S 23,25,25) (D 0,1,1)
0 1 24 98 98 3 (D 0,1,1) (S 24,26,26) (D 0,1,1)
0 1 25 96 96 3 (D 0,1,1) (S 25,27,27) (D 0,1,1)
0 1 26 373 373 3 (D 0,1,1) (S 26,28,28) (D 0,1,1)
0 1 27 252 252 3 (D 0,1,1) (S 27,29,29) (D 0,1,1)
0 1 28 92 92 3 (D 0,1,1) (S 28,31,31) (D 0,1,1)
0 1 29 401 401 3 (D 0,1,1) (S 29,32,32) (D 0,1,1)
0 1 30 433 433 3 (D 0,1,1) (S 30,33,33) (D 0,1,1)
0 1 31 66 66 3 (D 0,1,1) (S 31,34,34) (D 0,1,1)
0 1 32 109 109 3 (D 0,1,1) (S 32,35,35) (D 0,1,1)
0 1 33 178 178 3 (D 0,1,1) (S 33,36,36) (D 0,1,1)
0 1 34 231 231 3 (D 0,1,1) (S 34,37,37) (D 0,1,1)
0 1 35 200 200 3 (D 0,1,1) (S 35,38,38) (D 0,1,1)
0 1 36 498 498 3 (D 0,1,1) (S 36,39,39) (D 0,1,1)
0 1 37 465 465 3 (D 0,1,1) (S 37,40,40) (D 0,1,1)
0 1 38 105 105 3 (D 0,1,1) (S 38,41,41) (D 0,1,1)
0 1 39 294 294 3 (D 0,1,1) (S 39,42,42) (D 0,1,1)
0 1 40 236 236 3 (D 0,1,1) (S 40,43,43) (D 0,1,1)
0 1 41 387 387 3 (D 0,1,1) (S 41,44,44) (D 0,1,1)
0 1 42 123 123 3 (D 0,1,1) (S 42,45,45) (D 0,1,1)
0 1 43 155 155 3 (D 0,1,1) (S 43,46,46) (D 0,1,1)
0 1 44 232 232 3 (D 0,1,1) (S 44,47,47) (D 0,1,1)
0 1 45 246 246 3 (D 0,1,1) (S 45,48,48) (D 0,1,1)
0 1 46 376 376 3 (D 0,1,1) (S 46,49,49) (D 0,1,1)
0 1 47 121 121 3 (D 0,1,1) (S 47,50,50) (D 0,1,1)
0 1 48 53 53 3 (D 0,1,1) (S 48,51,51) (D 0,1,1)
0 1 49 261 261 3 (D 0,1,1) (S 49,52,52) (D 0,1,1)
0 1 50 196 196 3 (D 0,1,1) (S 50,53,53) (D 0,1,1)
0 1 51 300 300 3 (D 0,1,1) (S 51,55,55) (D 0,1,1)
0 1 52 378 378 3 (D 0,1,1) (S 52,56,56) (D 0,1,1)
0 1 53 215 215 3 (D 0,1,1) (S 53,57,57) (D 0,1,1)
0 1 54 447 447 3 (D 0,1,1) (S 54,58,58) (D 0,1,1)
0 1 55 445 445 3 (D 0,1,1) (S 55,59,59) (D 0,1,1)
0 1 56 466 466 3 (D 0,1,1) (S 56,60,60) (D 0,1,1)
0 1 57 187 187 3 (D 0,1,1) (S 57,61,61) (D 0,1,1)
0 1 58 364 364 3 (D 0,1,1) (S 58,62,62) (D 0,1,1)
0 1 59 374 374 3 (D 0,1,1) (S 59,63,63) (D 0,1,1)
0 1 60 390 390 3 (D 0,1,1) (S 60,64,64) (D 0,1,1)
0 1 61 299 299 3 (D 0,1,1) (S 61,65,65) (D 0,1,1)
0 1 62 79 79 3 (D 0,1,1) (S 62,66,66) (D 0,1,1)
0 1 63 294 294 3 (D 0,1,1) (S 63,67,67) (D 0,1,1)
0 1 64 261 261 3 (D 0,1,1) (S 64,68,68) (D 0,1,1)
0 1 65 165 165 3 (D 0,1,1) (S 65,69,69) (D 0,1,1)
0 1 66 365 382 3 (D 0,1,1) (S 66,5,12) (D 0,1,1)
