426
50
0
0
0 1 1 4 4 3 (D 0,1,1) (S 1,5,5) (D 0,1,1)
0 1 2 4 4 3 (D 0,1,1) (S 2,9,9) (D 0,1,1)
0 1 3 7 7 3 (D 0,1,1) (S 3,8,8) (D 0,1,1)
0 1 4 3 3 3 (D 0,1,1) (S 4,6,6) (D 0,1,1)
0 1 5 3 3 3 (D 0,1,1) (S 5,11,11) (D 0,1,1)
0 1 6 9 9 3 (D 0,1,1) (S 6,10,10) (D 0,1,1)
0 1 7 5 11 3 (D 0,1,1) (S 7,2,1) (D 0,1,1)
0 1 8 4 5 3 (D 0,1,1) (S 8,3,1) (D 0,1,1)
0 1 9 4 6 3 (D 0,1,1) (S 9,4,1) (D 0,1,1)
0 1 10 1 2 3 (D 0,1,1) (S 10,5,1) (D 0,1,1)
0 1 11 6 7 3 (D 0,1,1) (S 11,1,6) (D 0,1,1)
0 1 12 3 4 3 (D 0,1,1) (S 12,1,7) (D 0,1,1)
0 1 13 6 7 3 (D 0,1,1) (S 13,1,8) (D 0,1,1)
0 1 14 1 3 3 (D 0,1,1) (S 14,1,9) (D 0,1,1)
0 1 15 9 12 3 (D 0,1,1) (S 15,1,10) (D 0,1,1)
0 1 16 5 8 3 (D 0,1,1) (S 16,1,11) (D 0,1,1)
0 1 17 3 8 3 (D 0,1,1) (S 17,3,2) (D 0,1,1)
0 1 18 7 8 3 (D 0,1,1) (S 18,2,4) (D 0,1,1)
0 1 19 9 17 3 (D 0,1,1) (S 19,5,2) (D 0,1,1)
0 1 20 1 2 3 (D 0,1,1) (S 20,2,7) (D 0,1,1)
0 1 21 2 3 3 (D 0,1,1) (S 21,8,2) (D 0,1,1)
0 1 22 4 12 3 (D 0,1,1) (S 22,2,9) (D 0,1,1)
0 1 23 1 6 3 (D 0,1,1) (S 23,11,2) (D 0,1,1)
0 1 24 1 7 3 (D 0,1,1) (S 24,3,4) (D 0,1,1)
0 1 25 3 6 3 (D 0,1,1) (S 25,5,3) (D 0,1,1)
0 1 26 4 5 3 (D 0,1,1) (S 26,7,3) (D 0,1,1)
0 1 27 8 17 3 (D 0,1,1) (S 27,3,9) (D 0,1,1)
0 1 28 6 7 3 (D 0,1,1) (S 28,10,3) (D 0,1,1)
0 1 29 9 17 3 (D 0,1,1) (S 29,3,11) (D 0,1,1)
0 1 30 7 14 3 (D 0,1,1) (S 30,4,5) (D 0,1,1)
0 1 31 9 15 3 (D 0,1,1) (S 31,4,6) (D 0,1,1)
0 1 32 7 14 3 (D 0,1,1) (S 32,4,7) (D 0,1,1)
0 1 33 5 12 3 (D 0,1,1) (S 33,8,4) (D 0,1,1)
0 1 34 4 5 3 (D 0,1,1) (S 34,9,4) (D 0,1,1)
0 1 35 2 10 3 (D 0,1,1) (S 35,4,10) (D 0,1,1)
0 1 36 8 11 3 (D 0,1,1) (S 36,11,4) (D 0,1,1)
0 1 37 8 14 3 (D 0,1,1) (S 37,5,7) (D 0,1,1)
0 1 38 2 3 3 (D 0,1,1) (S 38,8,5) (D 0,1,1)
0 1 39 7 13 3 (D 0,1,1) (S 39,5,10) (D 0,1,1)
0 1 40 8 16 3 (D 0,1,1) (S 40,11,5) (D 0,1,1)
0 1 41 3 8 3 (D 0,1,1) (S 41,6,7) (D 0,1,1)
0 1 42 6 14 3 (D 0,1,1) (S 42,8,6) (D 0,1,1)
0 1 43 1 6 3 (D 0,1,1) (S 43,6,9) (D 0,1,1)
0 1 44 1 7 3 (D 0,1,1) (S 44,10,6) (D 0,1,1)
0 1 45 4 10 3 (D 0,1,1) (S 45,7,9) (D 0,1,1)
0 1 46 2 4 3 (D 0,1,1) (S 46,10,7) (D 0,1,1)
0 1 47 5 6 3 (D 0,1,1) (S 47,7,11) (D 0,1,1)
0 1 48 3 12 3 (D 0,1,1) (S 48,8,9) (D 0,1,1)
0 1 49 8 15 3 (D 0,1,1) (S 49,10,9) (D 0,1,1)
0 1 50 3 7 3 (D 0,1,1) (S 50,9,11) (D 0,1,1)
