17540
63
0
0
0 1 1 446 446 3 (D 0,1,1) (S 1,1,1) (D 0,1,1)
0 1 2 387 387 3 (D 0,1,1) (S 2,3,3) (D 0,1,1)
0 1 3 198 198 3 (D 0,1,1) (S 3,4,4) (D 0,1,1)
0 1 4 86 86 3 (D 0,1,1) (S 4,7,7) (D 0,1,1)
0 1 5 210 210 3 (D 0,1,1) (S 5,8,8) (D 0,1,1)
0 1 6 219 219 3 (D 0,1,1) (S 6,11,11) (D 0,1,1)
0 1 7 170 170 3 (D 0,1,1) (S 7,12,12) (D 0,1,1)
0 1 8 394 394 3 (D 0,1,1) (S 8,14,14) (D 0,1,1)
0 1 9 61 61 3 (D 0,1,1) (S 9,18,18) (D 0,1,1)
0 1 10 306 306 3 (D 0,1,1) (S 10,21,21) (D 0,1,1)
0 1 11 111 111 3 (D 0,1,1) (S 11,22,22) (D 0,1,1)
0 1 12 86 86 3 (D 0,1,1) (S 12,25,25) (D 0,1,1)
0 1 13 449 449 3 (D 0,1,1) (S 13,31,31) (D 0,1,1)
0 1 14 468 468 3 (D 0,1,1) (S 14,32,32) (D 0,1,1)
0 1 15 314 314 3 (D 0,1,1) (S 15,40,40) (D 0,1,1)
0 1 16 324 324 3 (D 0,1,1) (S 16,41,41) (D 0,1,1)
0 1 17 334 373 3 (D 0,1,1) (S 17,1,2) (D 0,1,1)
0 1 18 595 633 3 (D 0,1,1) (S 18,3,4) (D 0,1,1)
0 1 19 315 356 3 (D 0,1,1) (S 19,3,9) (D 0,1,1)
0 1 20 275 310 3 (D 0,1,1) (S 20,4,10) (D 0,1,1)
0 1 21 391 430 3 (D 0,1,1) (S 21,10,16) (D 0,1,1)
0 1 22 108 145 3 (D 0,1,1) (S 22,11,12) (D 0,1,1)
0 1 23 528 565 3 (D 0,1,1) (S 23,17,18) (D 0,1,1)
0 1 24 276 315 3 (D 0,1,1) (S 24,18,24) (D 0,1,1)
0 1 25 356 396 3 (D 0,1,1) (S 25,19,25) (D 0,1,1)
0 1 26 160 197 3 (D 0,1,1) (S 26,21,27) (D 0,1,1)
0 1 27 83 122 3 (D 0,1,1) (S 27,23,29) (D 0,1,1)
0 1 28 158 195 3 (D 0,1,1) (S 28,31,32) (D 0,1,1)
0 1 29 247 285 3 (D 0,1,1) (S 29,32,33) (D 0,1,1)
0 1 30 296 339 3 (D 0,1,1) (S 30,35,36) (D 0,1,1)
0 1 31 221 259 3 (D 0,1,1) (S 31,39,40) (D 0,1,1)
0 1 32 75 114 3 (D 0,1,1) (S 32,40,41) (D 0,1,1)
0 1 33 215 252 3 (D 0,1,1) (S 33,1,7) (D 0,1,1)
0 1 34 212 250 3 (D 0,1,1) (S 34,5,6) (D 0,1,1)
0 1 35 48 86 3 (D 0,1,1) (S 35,6,5) (D 0,1,1)
0 1 36 30 71 3 (D 0,1,1) (S 36,10,9) (D 0,1,1)
0 1 37 217 255 3 (D 0,1,1) (S 37,10,11) (D 0,1,1)
0 1 38 394 428 3 (D 0,1,1) (S 38,11,5) (D 0,1,1)
0 1 39 295 337 3 (D 0,1,1) (S 39,12,18) (D 0,1,1)
0 1 40 393 432 3 (D 0,1,1) (S 40,13,19) (D 0,1,1)
0 1 41 363 402 3 (D 0,1,1) (S 41,14,13) (D 0,1,1)
0 1 42 155 193 3 (D 0,1,1) (S 42,16,17) (D 0,1,1)
0 1 43 242 281 3 (D 0,1,1) (S 43,19,20) (D 0,1,1)
0 1 44 372 411 3 (D 0,1,1) (S 44,21,20) (D 0,1,1)
0 1 45 377 423 3 (D 0,1,1) (S 45,22,16) (D 0,1,1)
0 1 46 128 166 3 (D 0,1,1) (S 46,22,23) (D 0,1,1)
0 1 47 346 383 3 (D 0,1,1) (S 47,22,28) (D 0,1,1)
0 1 48 196 234 3 (D 0,1,1) (S 48,23,22) (D 0,1,1)
0 1 49 156 188 3 (D 0,1,1) (S 49,24,30) (D 0,1,1)
0 1 50 189 221 3 (D 0,1,1) (S 50,27,26) (D 0,1,1)
0 1 51 64 99 3 (D 0,1,1) (S 51,28,34) (D 0,1,1)
0 1 52 333 369 3 (D 0,1,1) (S 52,31,25) (D 0,1,1)
0 1 53 49 88 3 (D 0,1,1) (S 53,32,26) (D 0,1,1)
0 1 54 398 436 3 (D 0,1,1) (S 54,33,39) (D 0,1,1)
0 1 55 270 310 3 (D 0,1,1) (S 55,34,33) (D 0,1,1)
0 1 56 46 89 3 (D 0,1,1) (S 56,35,29) (D 0,1,1)
0 1 57 314 350 3 (D 0,1,1) (S 57,35,41) (D 0,1,1)
0 1 58 256 296 3 (D 0,1,1) (S 58,36,30) (D 0,1,1)
0 1 59 85 123 3 (D 0,1,1) (S 59,38,37) (D 0,1,1)
0 1 60 293 333 3 (D 0,1,1) (S 60,38,39) (D 0,1,1)
0 1 61 245 283 3 (D 0,1,1) (S 61,39,33) (D 0,1,1)
0 1 62 132 172 3 (D 0,1,1) (S 62,39,38) (D 0,1,1)
0 1 63 278 316 3 (D 0,1,1) (S 63,41,42) (D 0,1,1)
