654
97
0
0
0 1 1 2 2 3 (D 0,1,1) (S 1,3,3) (D 0,1,1)
0 1 2 17 17 3 (D 0,1,1) (S 2,5,5) (D 0,1,1)
0 1 3 11 11 3 (D 0,1,1) (S 3,6,6) (D 0,1,1)
0 1 4 11 11 3 (D 0,1,1) (S 4,7,7) (D 0,1,1)
0 1 5 8 8 3 (D 0,1,1) (S 5,9,9) (D 0,1,1)
0 1 6 4 4 3 (D 0,1,1) (S 6,10,10) (D 0,1,1)
0 1 7 5 5 3 (D 0,1,1) (S 7,11,11) (D 0,1,1)
0 1 8 8 8 3 (D 0,1,1) (S 8,12,12) (D 0,1,1)
0 1 9 17 17 3 (D 0,1,1) (S 9,13,13) (D 0,1,1)
0 1 10 10 10 3 (D 0,1,1) (S 10,14,14) (D 0,1,1)
0 1 11 17 17 3 (D 0,1,1) (S 11,15,15) (D 0,1,1)
0 1 12 13 13 3 (D 0,1,1) (S 12,16,16) (D 0,1,1)
0 1 13 7 7 3 (D 0,1,1) (S 13,17,17) (D 0,1,1)
0 1 14 16 16 3 (D 0,1,1) (S 14,19,19) (D 0,1,1)
0 1 15 2 2 3 (D 0,1,1) (S 15,20,20) (D 0,1,1)
0 1 16 2 2 3 (D 0,1,1) (S 16,21,21) (D 0,1,1)
0 1 17 6 6 3 (D 0,1,1) (S 17,22,22) (D 0,1,1)
0 1 18 3 3 3 (D 0,1,1) (S 18,23,23) (D 0,1,1)
0 1 19 3 3 3 (D 0,1,1) (S 19,24,24) (D 0,1,1)
0 1 20 3 3 3 (D 0,1,1) (S 20,25,25) (D 0,1,1)
0 1 21 6 6 3 (D 0,1,1) (S 21,26,26) (D 0,1,1)
0 1 22 14 14 3 (D 0,1,1) (S 22,28,28) (D 0,1,1)
0 1 23 20 20 3 (D 0,1,1) (S 23,29,29) (D 0,1,1)
0 1 24 11 11 3 (D 0,1,1) (S 24,30,30) (D 0,1,1)
0 1 25 4 4 3 (D 0,1,1) (S 25,32,32) (D 0,1,1)
0 1 26 2 2 3 (D 0,1,1) (S 26,33,33) (D 0,1,1)
0 1 27 12 12 3 (D 0,1,1) (S 27,34,34) (D 0,1,1)
0 1 28 12 12 3 (D 0,1,1) (S 28,35,35) (D 0,1,1)
0 1 29 1 1 3 (D 0,1,1) (S 29,36,36) (D 0,1,1)
0 1 30 17 17 3 (D 0,1,1) (S 30,38,38) (D 0,1,1)
0 1 31 5 5 3 (D 0,1,1) (S 31,39,39) (D 0,1,1)
0 1 32 10 10 3 (D 0,1,1) (S 32,40,40) (D 0,1,1)
0 1 33 6 6 3 (D 0,1,1) (S 33,41,41) (D 0,1,1)
0 1 34 5 5 3 (D 0,1,1) (S 34,42,42) (D 0,1,1)
0 1 35 10 10 3 (D 0,1,1) (S 35,43,43) (D 0,1,1)
0 1 36 21 21 3 (D 0,1,1) (S 36,45,45) (D 0,1,1)
0 1 37 8 8 3 (D 0,1,1) (S 37,49,49) (D 0,1,1)
0 1 38 13 13 3 (D 0,1,1) (S 38,1,10) (D 0,1,1)
0 1 39 10 10 3 (D 0,1,1) (S 39,48,49) (D 0,1,1)
0 1 40 8 8 3 (D 0,1,1) (S 40,14,22) (D 0,1,1)
0 1 41 4 4 3 (D 0,1,1) (S 41,2,5) (D 0,1,1)
0 1 42 6 6 3 (D 0,1,1) (S 42,6,11) (D 0,1,1)
0 1 43 4 4 3 (D 0,1,1) (S 43,15,24) (D 0,1,1)
0 1 44 8 8 3 (D 0,1,1) (S 44,10,17) (D 0,1,1)
0 1 45 8 8 3 (D 0,1,1) (S 45,37,44) (D 0,1,1)
0 1 46 7 7 3 (D 0,1,1) (S 46,31,32) (D 0,1,1)
0 1 47 5 5 3 (D 0,1,1) (S 47,26,27) (D 0,1,1)
0 1 48 4 4 3 (D 0,1,1) (S 48,46,50) (D 0,1,1)
0 1 49 4 4 3 (D 0,1,1) (S 49,35,36) (D 0,1,1)
0 1 50 14 14 3 (D 0,1,1) (S 50,39,47) (D 0,1,1)
0 1 51 7 7 3 (D 0,1,1) (S 51,38,39) (D 0,1,1)
0 1 52 7 7 3 (D 0,1,1) (S 52,3,6) (D 0,1,1)
0 1 53 6 6 3 (D 0,1,1) (S 53,3,4) (D 0,1,1)
0 1 54 7 7 3 (D 0,1,1) (S 54,1,9) (D 0,1,1)
0 1 55 6 6 3 (D 0,1,1) (S 55,31,39) (D 0,1,1)
0 1 56 4 4 3 (D 0,1,1) (S 56,25,33) (D 0,1,1)
0 1 57 12 12 3 (D 0,1,1) (S 57,17,24) (D 0,1,1)
0 1 58 12 12 3 (D 0,1,1) (S 58,43,48) (D 0,1,1)
0 1 59 4 4 3 (D 0,1,1) (S 59,41,42) (D 0,1,1)
0 1 60 5 5 3 (D 0,1,1) (S 60,39,40) (D 0,1,1)
0 1 61 3 3 3 (D 0,1,1) (S 61,45,50) (D 0,1,1)
0 1 62 3 3 3 (D 0,1,1) (S 62,24,23) (D 0,1,1)
0 1 63 14 14 3 (D 0,1,1) (S 63,43,35) (D 0,1,1)
0 1 64 5 5 3 (D 0,1,1) (S 64,8,9) (D 0,1,1)
0 1 65 4 4 3 (D 0,1,1) (S 65,45,49) (D 0,1,1)
0 1 66 4 4 3 (D 0,1,1) (S 66,50,45) (D 0,1,1)
0 1 67 10 10 3 (D 0,1,1) (S 67,36,44) (D 0,1,1)
0 1 68 2 2 3 (D 0,1,1) (S 68,20,21) (D 0,1,1)
0 1 69 5 5 3 (D 0,1,1) (S 69,33,41) (D 0,1,1)
