14086
53
0
0
0 1 1 132 132 3 (D 0,1,1) (S 1,24,24) (D 0,1,1)
0 1 2 318 359 3 (D 0,1,1) (S 2,2,3) (D 0,1,1)
0 1 3 268 304 3 (D 0,1,1) (S 3,4,5) (D 0,1,1)
0 1 4 300 337 3 (D 0,1,1) (S 4,5,11) (D 0,1,1)
0 1 5 135 176 3 (D 0,1,1) (S 5,6,1) (D 0,1,1)
0 1 6 310 327 3 (D 0,1,1) (S 6,6,12) (D 0,1,1)
0 1 7 76 113 3 (D 0,1,1) (S 7,7,6) (D 0,1,1)
0 1 8 48 66 3 (D 0,1,1) (S 8,7,13) (D 0,1,1)
0 1 9 355 374 3 (D 0,1,1) (S 9,8,7) (D 0,1,1)
0 1 10 126 145 3 (D 0,1,1) (S 10,9,8) (D 0,1,1)
0 1 11 136 173 3 (D 0,1,1) (S 11,10,4) (D 0,1,1)
0 1 12 97 136 3 (D 0,1,1) (S 12,10,9) (D 0,1,1)
0 1 13 397 441 3 (D 0,1,1) (S 13,10,18) (D 0,1,1)
0 1 14 224 261 3 (D 0,1,1) (S 14,11,10) (D 0,1,1)
0 1 15 66 103 3 (D 0,1,1) (S 15,12,13) (D 0,1,1)
0 1 16 366 387 3 (D 0,1,1) (S 16,13,15) (D 0,1,1)
0 1 17 231 271 3 (D 0,1,1) (S 17,14,24) (D 0,1,1)
0 1 18 244 279 3 (D 0,1,1) (S 18,16,8) (D 0,1,1)
0 1 19 48 67 3 (D 0,1,1) (S 19,16,15) (D 0,1,1)
0 1 20 108 127 3 (D 0,1,1) (S 20,17,16) (D 0,1,1)
0 1 21 295 335 3 (D 0,1,1) (S 21,17,18) (D 0,1,1)
0 1 22 311 333 3 (D 0,1,1) (S 22,17,22) (D 0,1,1)
0 1 23 393 437 3 (D 0,1,1) (S 23,18,10) (D 0,1,1)
0 1 24 241 279 3 (D 0,1,1) (S 24,18,19) (D 0,1,1)
0 1 25 363 378 3 (D 0,1,1) (S 25,18,23) (D 0,1,1)
0 1 26 328 383 3 (D 0,1,1) (S 26,19,10) (D 0,1,1)
0 1 27 242 279 3 (D 0,1,1) (S 27,19,30) (D 0,1,1)
0 1 28 315 334 3 (D 0,1,1) (S 28,20,21) (D 0,1,1)
0 1 29 373 398 3 (D 0,1,1) (S 29,21,17) (D 0,1,1)
0 1 30 174 194 3 (D 0,1,1) (S 30,21,22) (D 0,1,1)
0 1 31 374 396 3 (D 0,1,1) (S 31,22,17) (D 0,1,1)
0 1 32 380 417 3 (D 0,1,1) (S 32,23,22) (D 0,1,1)
0 1 33 400 440 3 (D 0,1,1) (S 33,24,25) (D 0,1,1)
0 1 34 273 292 3 (D 0,1,1) (S 34,25,20) (D 0,1,1)
0 1 35 179 207 3 (D 0,1,1) (S 35,25,21) (D 0,1,1)
0 1 36 164 199 3 (D 0,1,1) (S 36,25,33) (D 0,1,1)
0 1 37 356 375 3 (D 0,1,1) (S 37,26,25) (D 0,1,1)
0 1 38 317 357 3 (D 0,1,1) (S 38,26,34) (D 0,1,1)
0 1 39 269 284 3 (D 0,1,1) (S 39,27,26) (D 0,1,1)
0 1 40 240 269 3 (D 0,1,1) (S 40,27,31) (D 0,1,1)
0 1 41 124 142 3 (D 0,1,1) (S 41,28,29) (D 0,1,1)
0 1 42 34 52 3 (D 0,1,1) (S 42,29,23) (D 0,1,1)
0 1 43 168 197 3 (D 0,1,1) (S 43,31,27) (D 0,1,1)
0 1 44 63 83 3 (D 0,1,1) (S 44,31,28) (D 0,1,1)
0 1 45 374 410 3 (D 0,1,1) (S 45,32,24) (D 0,1,1)
0 1 46 232 269 3 (D 0,1,1) (S 46,33,32) (D 0,1,1)
0 1 47 358 379 3 (D 0,1,1) (S 47,34,33) (D 0,1,1)
0 1 48 156 172 3 (D 0,1,1) (S 48,34,35) (D 0,1,1)
0 1 49 287 331 3 (D 0,1,1) (S 49,35,27) (D 0,1,1)
0 1 50 225 248 3 (D 0,1,1) (S 50,35,36) (D 0,1,1)
0 1 51 303 321 3 (D 0,1,1) (S 51,36,31) (D 0,1,1)
0 1 52 74 93 3 (D 0,1,1) (S 52,36,37) (D 0,1,1)
0 1 53 188 225 3 (D 0,1,1) (S 53,38,30) (D 0,1,1)
