704
109
0
0
0 1 1 26 26 3 (D 0,1,1) (S 1,2,2) (D 0,1,1)
0 1 2 9 9 3 (D 0,1,1) (S 2,3,3) (D 0,1,1)
0 1 3 3 3 3 (D 0,1,1) (S 3,4,4) (D 0,1,1)
0 1 4 14 14 3 (D 0,1,1) (S 4,5,5) (D 0,1,1)
0 1 5 10 10 3 (D 0,1,1) (S 5,6,6) (D 0,1,1)
0 1 6 3 3 3 (D 0,1,1) (S 6,7,7) (D 0,1,1)
0 1 7 7 7 3 (D 0,1,1) (S 7,8,8) (D 0,1,1)
0 1 8 17 17 3 (D 0,1,1) (S 8,9,9) (D 0,1,1)
0 1 9 5 5 3 (D 0,1,1) (S 9,10,10) (D 0,1,1)
0 1 10 9 9 3 (D 0,1,1) (S 10,12,12) (D 0,1,1)
0 1 11 3 3 3 (D 0,1,1) (S 11,15,15) (D 0,1,1)
0 1 12 9 9 3 (D 0,1,1) (S 12,16,16) (D 0,1,1)
0 1 13 14 14 3 (D 0,1,1) (S 13,17,17) (D 0,1,1)
0 1 14 4 4 3 (D 0,1,1) (S 14,18,18) (D 0,1,1)
0 1 15 11 11 3 (D 0,1,1) (S 15,19,19) (D 0,1,1)
0 1 16 11 11 3 (D 0,1,1) (S 16,20,20) (D 0,1,1)
0 1 17 5 5 3 (D 0,1,1) (S 17,22,22) (D 0,1,1)
0 1 18 13 13 3 (D 0,1,1) (S 18,23,23) (D 0,1,1)
0 1 19 5 5 3 (D 0,1,1) (S 19,24,24) (D 0,1,1)
0 1 20 6 6 3 (D 0,1,1) (S 20,25,25) (D 0,1,1)
0 1 21 14 14 3 (D 0,1,1) (S 21,26,26) (D 0,1,1)
0 1 22 4 4 3 (D 0,1,1) (S 22,27,27) (D 0,1,1)
0 1 23 10 10 3 (D 0,1,1) (S 23,28,28) (D 0,1,1)
0 1 24 5 5 3 (D 0,1,1) (S 24,29,29) (D 0,1,1)
0 1 25 5 5 3 (D 0,1,1) (S 25,30,30) (D 0,1,1)
0 1 26 2 2 3 (D 0,1,1) (S 26,31,31) (D 0,1,1)
