566
63
0
0
0 1 1 12 12 3 (D 0,1,1) (S 1,3,3) (D 0,1,1)
0 1 2 11 11 3 (D 0,1,1) (S 2,4,4) (D 0,1,1)
0 1 3 18 18 3 (D 0,1,1) (S 3,5,5) (D 0,1,1)
0 1 4 22 22 3 (D 0,1,1) (S 4,7,7) (D 0,1,1)
0 1 5 6 6 3 (D 0,1,1) (S 5,8,8) (D 0,1,1)
0 1 6 29 29 3 (D 0,1,1) (S 6,9,9) (D 0,1,1)
0 1 7 17 17 3 (D 0,1,1) (S 7,10,10) (D 0,1,1)
0 1 8 19 19 3 (D 0,1,1) (S 8,11,11) (D 0,1,1)
0 1 9 10 10 3 (D 0,1,1) (S 9,12,12) (D 0,1,1)
0 1 10 28 28 3 (D 0,1,1) (S 10,14,14) (D 0,1,1)
0 1 11 20 20 3 (D 0,1,1) (S 11,15,15) (D 0,1,1)
0 1 12 4 4 3 (D 0,1,1) (S 12,17,17) (D 0,1,1)
0 1 13 6 6 3 (D 0,1,1) (S 13,18,18) (D 0,1,1)
0 1 14 10 10 3 (D 0,1,1) (S 14,20,20) (D 0,1,1)
0 1 15 8 8 3 (D 0,1,1) (S 15,21,21) (D 0,1,1)
0 1 16 3 3 3 (D 0,1,1) (S 16,22,22) (D 0,1,1)
0 1 17 7 7 3 (D 0,1,1) (S 17,23,23) (D 0,1,1)
0 1 18 15 15 3 (D 0,1,1) (S 18,24,24) (D 0,1,1)
0 1 19 22 22 3 (D 0,1,1) (S 19,26,26) (D 0,1,1)
0 1 20 11 11 3 (D 0,1,1) (S 20,27,27) (D 0,1,1)
0 1 21 10 10 3 (D 0,1,1) (S 21,29,29) (D 0,1,1)
0 1 22 14 14 3 (D 0,1,1) (S 22,30,30) (D 0,1,1)
0 1 23 8 8 3 (D 0,1,1) (S 23,16,21) (D 0,1,1)
0 1 24 9 9 3 (D 0,1,1) (S 24,1,2) (D 0,1,1)
0 1 25 7 7 3 (D 0,1,1) (S 25,10,15) (D 0,1,1)
0 1 26 13 13 3 (D 0,1,1) (S 26,16,17) (D 0,1,1)
0 1 27 8 8 3 (D 0,1,1) (S 27,4,6) (D 0,1,1)
0 1 28 6 6 3 (D 0,1,1) (S 28,17,22) (D 0,1,1)
0 1 29 6 6 3 (D 0,1,1) (S 29,22,25) (D 0,1,1)
0 1 30 10 10 3 (D 0,1,1) (S 30,1,8) (D 0,1,1)
0 1 31 8 8 3 (D 0,1,1) (S 31,20,27) (D 0,1,1)
0 1 32 4 4 3 (D 0,1,1) (S 32,26,30) (D 0,1,1)
0 1 33 10 10 3 (D 0,1,1) (S 33,17,18) (D 0,1,1)
0 1 34 18 18 3 (D 0,1,1) (S 34,8,9) (D 0,1,1)
0 1 35 11 11 3 (D 0,1,1) (S 35,15,19) (D 0,1,1)
0 1 36 8 8 3 (D 0,1,1) (S 36,21,28) (D 0,1,1)
0 1 37 6 6 3 (D 0,1,1) (S 37,21,24) (D 0,1,1)
0 1 38 5 5 3 (D 0,1,1) (S 38,16,13) (D 0,1,1)
0 1 39 5 5 3 (D 0,1,1) (S 39,13,8) (D 0,1,1)
0 1 40 5 5 3 (D 0,1,1) (S 40,28,29) (D 0,1,1)
0 1 41 5 5 3 (D 0,1,1) (S 41,21,29) (D 0,1,1)
0 1 42 6 6 3 (D 0,1,1) (S 42,16,11) (D 0,1,1)
0 1 43 3 3 3 (D 0,1,1) (S 43,2,3) (D 0,1,1)
0 1 44 5 5 3 (D 0,1,1) (S 44,29,28) (D 0,1,1)
0 1 45 3 3 3 (D 0,1,1) (S 45,11,12) (D 0,1,1)
0 1 46 4 4 3 (D 0,1,1) (S 46,12,11) (D 0,1,1)
0 1 47 4 4 3 (D 0,1,1) (S 47,22,21) (D 0,1,1)
0 1 48 2 2 3 (D 0,1,1) (S 48,25,30) (D 0,1,1)
0 1 49 3 3 3 (D 0,1,1) (S 49,7,6) (D 0,1,1)
0 1 50 5 5 3 (D 0,1,1) (S 50,13,16) (D 0,1,1)
0 1 51 4 4 3 (D 0,1,1) (S 51,2,9) (D 0,1,1)
0 1 52 12 12 3 (D 0,1,1) (S 52,17,13) (D 0,1,1)
0 1 53 5 5 3 (D 0,1,1) (S 53,8,13) (D 0,1,1)
0 1 54 10 10 3 (D 0,1,1) (S 54,6,11) (D 0,1,1)
0 1 55 7 7 3 (D 0,1,1) (S 55,18,15) (D 0,1,1)
0 1 56 3 3 3 (D 0,1,1) (S 56,3,2) (D 0,1,1)
0 1 57 3 3 3 (D 0,1,1) (S 57,6,7) (D 0,1,1)
0 1 58 4 4 3 (D 0,1,1) (S 58,20,21) (D 0,1,1)
0 1 59 12 12 3 (D 0,1,1) (S 59,23,22) (D 0,1,1)
0 1 60 5 5 3 (D 0,1,1) (S 60,29,21) (D 0,1,1)
0 1 61 2 2 3 (D 0,1,1) (S 61,4,7) (D 0,1,1)
0 1 62 5 5 3 (D 0,1,1) (S 62,25,29) (D 0,1,1)
0 1 63 5 5 3 (D 0,1,1) (S 63,16,12) (D 0,1,1)
