1870
162
0
0
0 1 1 13 13 3 (D 0,1,1) (S 1,22,22) (D 0,1,1)
0 1 2 13 13 3 (D 0,1,1) (S 2,5,5) (D 0,1,1)
0 1 3 3 3 3 (D 0,1,1) (S 3,28,28) (D 0,1,1)
0 1 4 13 13 3 (D 0,1,1) (S 4,21,21) (D 0,1,1)
0 1 5 12 12 3 (D 0,1,1) (S 5,7,7) (D 0,1,1)
0 1 6 8 8 3 (D 0,1,1) (S 6,10,10) (D 0,1,1)
0 1 7 14 14 3 (D 0,1,1) (S 7,14,14) (D 0,1,1)
0 1 8 15 15 3 (D 0,1,1) (S 8,30,30) (D 0,1,1)
0 1 9 8 8 3 (D 0,1,1) (S 9,18,18) (D 0,1,1)
0 1 10 10 10 3 (D 0,1,1) (S 10,6,6) (D 0,1,1)
0 1 11 10 10 3 (D 0,1,1) (S 11,15,15) (D 0,1,1)
0 1 12 8 8 3 (D 0,1,1) (S 12,25,25) (D 0,1,1)
0 1 13 3 3 3 (D 0,1,1) (S 13,13,13) (D 0,1,1)
0 1 14 14 14 3 (D 0,1,1) (S 14,11,11) (D 0,1,1)
0 1 15 15 15 3 (D 0,1,1) (S 15,27,27) (D 0,1,1)
0 1 16 8 8 3 (D 0,1,1) (S 16,34,34) (D 0,1,1)
0 1 17 8 8 3 (D 0,1,1) (S 17,17,17) (D 0,1,1)
0 1 18 5 5 3 (D 0,1,1) (S 18,2,2) (D 0,1,1)
0 1 19 10 10 3 (D 0,1,1) (S 19,19,19) (D 0,1,1)
0 1 20 3 3 3 (D 0,1,1) (S 20,32,32) (D 0,1,1)
0 1 21 8 8 3 (D 0,1,1) (S 21,8,8) (D 0,1,1)
0 1 22 4 4 3 (D 0,1,1) (S 22,3,3) (D 0,1,1)
0 1 23 15 15 3 (D 0,1,1) (S 23,33,33) (D 0,1,1)
0 1 24 3 3 3 (D 0,1,1) (S 24,35,35) (D 0,1,1)
0 1 25 5 5 3 (D 0,1,1) (S 25,37,37) (D 0,1,1)
0 1 26 3 3 3 (D 0,1,1) (S 26,12,12) (D 0,1,1)
0 1 27 2 2 3 (D 0,1,1) (S 27,29,29) (D 0,1,1)
0 1 28 8 8 3 (D 0,1,1) (S 28,20,20) (D 0,1,1)
0 1 29 10 10 3 (D 0,1,1) (S 29,39,39) (D 0,1,1)
0 1 30 3 3 3 (D 0,1,1) (S 30,4,4) (D 0,1,1)
0 1 31 3 5 3 (D 0,1,1) (S 31,1,2) (D 0,1,1)
0 1 32 8 11 3 (D 0,1,1) (S 32,1,6) (D 0,1,1)
0 1 33 9 13 3 (D 0,1,1) (S 33,1,8) (D 0,1,1)
0 1 34 12 20 3 (D 0,1,1) (S 34,1,10) (D 0,1,1)
0 1 35 12 15 3 (D 0,1,1) (S 35,1,11) (D 0,1,1)
0 1 36 9 13 3 (D 0,1,1) (S 36,1,33) (D 0,1,1)
0 1 37 12 16 3 (D 0,1,1) (S 37,1,35) (D 0,1,1)
0 1 38 10 14 3 (D 0,1,1) (S 38,1,40) (D 0,1,1)
0 1 39 9 14 3 (D 0,1,1) (S 39,2,3) (D 0,1,1)
0 1 40 8 10 3 (D 0,1,1) (S 40,2,6) (D 0,1,1)
0 1 41 12 15 3 (D 0,1,1) (S 41,2,36) (D 0,1,1)
0 1 42 5 7 3 (D 0,1,1) (S 42,3,4) (D 0,1,1)
0 1 43 3 5 3 (D 0,1,1) (S 43,3,7) (D 0,1,1)
0 1 44 6 10 3 (D 0,1,1) (S 44,3,37) (D 0,1,1)
0 1 45 7 10 3 (D 0,1,1) (S 45,4,5) (D 0,1,1)
0 1 46 4 7 3 (D 0,1,1) (S 46,4,38) (D 0,1,1)
0 1 47 6 8 3 (D 0,1,1) (S 47,5,39) (D 0,1,1)
0 1 48 7 11 3 (D 0,1,1) (S 48,6,7) (D 0,1,1)
0 1 49 4 6 3 (D 0,1,1) (S 49,6,12) (D 0,1,1)
0 1 50 3 4 3 (D 0,1,1) (S 50,7,13) (D 0,1,1)
