1995
178
0
0
0 1 1 12 12 3 (D 0,1,1) (S 1,19,19) (D 0,1,1)
0 1 2 12 12 3 (D 0,1,1) (S 2,49,49) (D 0,1,1)
0 1 3 11 11 3 (D 0,1,1) (S 3,25,25) (D 0,1,1)
0 1 4 7 7 3 (D 0,1,1) (S 4,3,3) (D 0,1,1)
0 1 5 7 7 3 (D 0,1,1) (S 5,23,23) (D 0,1,1)
0 1 6 10 10 3 (D 0,1,1) (S 6,4,4) (D 0,1,1)
0 1 7 10 10 3 (D 0,1,1) (S 7,5,5) (D 0,1,1)
0 1 8 6 6 3 (D 0,1,1) (S 8,10,10) (D 0,1,1)
0 1 9 2 2 3 (D 0,1,1) (S 9,41,41) (D 0,1,1)
0 1 10 9 9 3 (D 0,1,1) (S 10,7,7) (D 0,1,1)
0 1 11 5 7 3 (D 0,1,1) (S 11,34,35) (D 0,1,1)
0 1 12 5 6 3 (D 0,1,1) (S 12,34,40) (D 0,1,1)
0 1 13 6 9 3 (D 0,1,1) (S 13,35,36) (D 0,1,1)
0 1 14 4 7 3 (D 0,1,1) (S 14,35,41) (D 0,1,1)
0 1 15 4 6 3 (D 0,1,1) (S 15,36,37) (D 0,1,1)
0 1 16 6 8 3 (D 0,1,1) (S 16,36,42) (D 0,1,1)
0 1 17 9 16 3 (D 0,1,1) (S 17,37,38) (D 0,1,1)
0 1 18 7 9 3 (D 0,1,1) (S 18,37,43) (D 0,1,1)
0 1 19 8 11 3 (D 0,1,1) (S 19,38,43) (D 0,1,1)
0 1 20 9 16 3 (D 0,1,1) (S 20,38,45) (D 0,1,1)
0 1 21 4 7 3 (D 0,1,1) (S 21,40,41) (D 0,1,1)
0 1 22 3 5 3 (D 0,1,1) (S 22,40,47) (D 0,1,1)
0 1 23 6 10 3 (D 0,1,1) (S 23,41,42) (D 0,1,1)
0 1 24 3 4 3 (D 0,1,1) (S 24,41,48) (D 0,1,1)
0 1 25 4 6 3 (D 0,1,1) (S 25,41,49) (D 0,1,1)
0 1 26 9 13 3 (D 0,1,1) (S 26,42,43) (D 0,1,1)
0 1 27 3 4 3 (D 0,1,1) (S 27,42,44) (D 0,1,1)
0 1 28 4 5 3 (D 0,1,1) (S 28,43,45) (D 0,1,1)
0 1 29 6 12 3 (D 0,1,1) (S 29,43,50) (D 0,1,1)
0 1 30 5 9 3 (D 0,1,1) (S 30,44,49) (D 0,1,1)
0 1 31 7 12 3 (D 0,1,1) (S 31,44,50) (D 0,1,1)
0 1 32 7 10 3 (D 0,1,1) (S 32,45,50) (D 0,1,1)
0 1 33 7 11 3 (D 0,1,1) (S 33,46,47) (D 0,1,1)
0 1 34 6 9 3 (D 0,1,1) (S 34,47,48) (D 0,1,1)
0 1 35 10 17 3 (D 0,1,1) (S 35,48,49) (D 0,1,1)
0 1 36 12 22 3 (D 0,1,1) (S 36,49,50) (D 0,1,1)
0 1 37 13 23 3 (D 0,1,1) (S 37,1,2) (D 0,1,1)
0 1 38 8 15 3 (D 0,1,1) (S 38,1,5) (D 0,1,1)
0 1 39 7 9 3 (D 0,1,1) (S 39,1,6) (D 0,1,1)
0 1 40 10 16 3 (D 0,1,1) (S 40,2,3) (D 0,1,1)
0 1 41 7 8 3 (D 0,1,1) (S 41,2,7) (D 0,1,1)
0 1 42 9 15 3 (D 0,1,1) (S 42,3,4) (D 0,1,1)
0 1 43 6 11 3 (D 0,1,1) (S 43,3,9) (D 0,1,1)
0 1 44 6 9 3 (D 0,1,1) (S 44,4,10) (D 0,1,1)
0 1 45 10 19 3 (D 0,1,1) (S 45,5,6) (D 0,1,1)
0 1 46 9 12 3 (D 0,1,1) (S 46,5,11) (D 0,1,1)
0 1 47 12 21 3 (D 0,1,1) (S 47,5,18) (D 0,1,1)
0 1 48 7 12 3 (D 0,1,1) (S 48,6,7) (D 0,1,1)
0 1 49 7 9 3 (D 0,1,1) (S 49,6,12) (D 0,1,1)
0 1 50 8 11 3 (D 0,1,1) (S 50,6,13) (D 0,1,1)
0 1 51 6 8 3 (D 0,1,1) (S 51,7,8) (D 0,1,1)
0 1 52 6 10 3 (D 0,1,1) (S 52,7,13) (D 0,1,1)
0 1 53 5 8 3 (D 0,1,1) (S 53,8,9) (D 0,1,1)
0 1 54 7 10 3 (D 0,1,1) (S 54,8,14) (D 0,1,1)
0 1 55 9 17 3 (D 0,1,1) (S 55,9,10) (D 0,1,1)
0 1 56 8 10 3 (D 0,1,1) (S 56,9,15) (D 0,1,1)
0 1 57 9 14 3 (D 0,1,1) (S 57,9,16) (D 0,1,1)
0 1 58 11 18 3 (D 0,1,1) (S 58,10,17) (D 0,1,1)
0 1 59 5 8 3 (D 0,1,1) (S 59,11,12) (D 0,1,1)
0 1 60 8 9 3 (D 0,1,1) (S 60,11,19) (D 0,1,1)
0 1 61 4 5 3 (D 0,1,1) (S 61,12,13) (D 0,1,1)
0 1 62 7 9 3 (D 0,1,1) (S 62,12,20) (D 0,1,1)
0 1 63 6 8 3 (D 0,1,1) (S 63,13,14) (D 0,1,1)
0 1 64 6 9 3 (D 0,1,1) (S 64,13,21) (D 0,1,1)
