654
100
0
0
0 1 1 2 2 3 (D 0,1,1) (S 1,2,2) (D 0,1,1)
0 1 2 3 3 3 (D 0,1,1) (S 2,4,4) (D 0,1,1)
0 1 3 22 22 3 (D 0,1,1) (S 3,5,5) (D 0,1,1)
0 1 4 3 3 3 (D 0,1,1) (S 4,6,6) (D 0,1,1)
0 1 5 7 7 3 (D 0,1,1) (S 5,9,9) (D 0,1,1)
0 1 6 8 8 3 (D 0,1,1) (S 6,10,10) (D 0,1,1)
0 1 7 11 11 3 (D 0,1,1) (S 7,11,11) (D 0,1,1)
0 1 8 4 4 3 (D 0,1,1) (S 8,12,12) (D 0,1,1)
0 1 9 28 28 3 (D 0,1,1) (S 9,13,13) (D 0,1,1)
0 1 10 7 7 3 (D 0,1,1) (S 10,14,14) (D 0,1,1)
0 1 11 27 27 3 (D 0,1,1) (S 11,17,17) (D 0,1,1)
0 1 12 3 3 3 (D 0,1,1) (S 12,18,18) (D 0,1,1)
0 1 13 20 20 3 (D 0,1,1) (S 13,19,19) (D 0,1,1)
0 1 14 7 7 3 (D 0,1,1) (S 14,20,20) (D 0,1,1)
0 1 15 4 4 3 (D 0,1,1) (S 15,21,21) (D 0,1,1)
0 1 16 2 2 3 (D 0,1,1) (S 16,22,22) (D 0,1,1)
0 1 17 7 7 3 (D 0,1,1) (S 17,23,23) (D 0,1,1)
0 1 18 2 2 3 (D 0,1,1) (S 18,26,26) (D 0,1,1)
0 1 19 11 11 3 (D 0,1,1) (S 19,27,27) (D 0,1,1)
0 1 20 6 6 3 (D 0,1,1) (S 20,28,28) (D 0,1,1)
0 1 21 14 14 3 (D 0,1,1) (S 21,29,29) (D 0,1,1)
0 1 22 10 10 3 (D 0,1,1) (S 22,30,30) (D 0,1,1)
0 1 23 8 8 3 (D 0,1,1) (S 23,32,32) (D 0,1,1)
0 1 24 15 15 3 (D 0,1,1) (S 24,33,33) (D 0,1,1)
0 1 25 5 5 3 (D 0,1,1) (S 25,34,34) (D 0,1,1)
0 1 26 2 2 3 (D 0,1,1) (S 26,35,35) (D 0,1,1)
0 1 27 2 2 3 (D 0,1,1) (S 27,36,36) (D 0,1,1)
0 1 28 8 8 3 (D 0,1,1) (S 28,37,37) (D 0,1,1)
